what you re allergic to cocaine that sucks concerned friend,0,-6,63,-0.6,5 12
 group of girls talking about their ratchet ass nights one girl well this was nice i m gonna go to bible study now ,27,-1,119,-0.043478260869565216,9 22
professor blah blah blah blah 10 different people cough cough couugh coughhghhh ,71,-8,83,-0.6666666666666666,9 19
exam season x mark s cafe renovation desperation,1,0,50,0,9 23
outside of dke party bro raises his hands guys i am the big fucked up ,1,-3,74,-0.2,9 22
clueless wharton freshman what is hindi hindus speak hindi right ,31,-2,69,-0.2,9 22
overheard on locust on the one hand i m like feminism on the other hand i m like free food ,10,5,98,0.25,9 21
person 1 showing this to another person person 2 tbh i would rather have money and hellfire than no money and no hellfire ,16,-2,134,-0.08695652173913043,9 18
overheard in harnwell half naked guys are my specialty ,5,0,56,0,9 21
 the only way i get power is through alcohol that s definitely a way to leave life i approve of this drunk people on locust walk,0,-3,135,-0.11538461538461539,9 22
 i ve scored so much higher than the fucking harvard median on the lsat drunk guy on locust,7,-6,93,-0.3333333333333333,9 21
girl in class i love nespresso someone quietly fucking europeans ,33,-1,72,-0.1,9 19
 i think you should do shrooms this semester i mean what is stopping you nothing you got some ,17,-1,101,-0.05555555555555555,9 17
 i m a goldman sachs banker don t touch me in the midst of a fight at smokes,39,-1,81,-0.05555555555555555,9 18
 i did the same club in high school but i was a bigger deal then here i m just a chair there i was the whole fucking table ,11,-4,126,-0.14285714285714285,9 20
happy restaurant week ,81,3,28,1,9 15
girl 1 idk i think he s out of my league girl 2 he can t be out of your league you re in the same league the ivy league,2,0,123,0,9 18
in psych111 girl to professor so are ganglion cells like a real thing,2,2,74,0.15384615384615385,9 19
2am outside smokes girl wait i m buddhist guy you just said you re atheist girl well i mediate ,0,0,108,0,9 20
 if you could work 3 more hours a day and make 10 20k more or spend a couple hours with your son or daughter i mean like my dad never spent time with me and i think i turned out ok ,4,2,186,0.04878048780487805,9 19
 i mean if i was a drexel girl and there was a penn guy then hell yeah would you marry a drexel girl oh hell no ,11,-8,121,-0.3076923076923077,9 9
 you re gonna get a parasite i ll take a fucking chance okay explosion from microwave holy shit see more,4,-6,118,-0.3,9 18
overheard in huntsman hall i once made a burner linkedin to stalk people ,19,0,75,0,9 15
person 1 should i go work at mcdonald s person 2 dude you ll be fine i told you stop stressing person 1 confusion person 2 wait did you mean mcdonald s corporate like the company person 1 showing handshake yeah their finance department big l see more,46,5,270,0.10416666666666667,9 18
overseen in the quad,5,0,20,0,9 17
girl it s not that i don t like her it s that we re musically incompatible,11,2,76,0.11764705882352941,9 2
 i was feeling sick so i kept drinking and drinking and i swear the alcohol killed all the bad stuff in me ,54,-9,108,-0.4090909090909091,9 14
,129,0,0,0,9 14
person 1 he could make better use of his time enjoying himself or working person 2 but he s a senior at wharton there s no such thing as enjoyment and there s no such thing as work ,0,2,189,0.05263157894736842,9 18
 wait what do you sighs how did you not know that the first question they re gonna ask is walk me through your resume ocr reacts only ,3,0,142,0,9 18
 youve never been there at pcpe aren t you an econ major yeah no ,1,0,71,0,9 18
overheard in the 1920 commons restroom i pay 80 000 for this school and i can t even get a lock ,4,-1,102,-0.047619047619047616,9 16
 dude i just spend 120 in wawa ,63,0,33,0,8 22
girl 1 i have my first dp interview tomorrow girl 2 that sounds sexual where do i sign up ,5,0,94,0,9 17
 he hasn t texted me back yet so i think i did something right proud former tinder user,0,2,91,0.1111111111111111,9 18
overheard in harnwell and there i was on the fourth floor with a senior in gucci slides a rolex and an off white shirt doing lines off his macbook pro with a hundred dollar bill ,11,0,182,0,9 12
econ 101 so should we regulate the fees universities charge complete and utter silence i ll leave that for you to worry about ,4,-4,136,-0.17391304347826086,9 17
 why does this look so sexual girl looking at the tower of hanoi in cis 121,2,0,76,0,9 17
on locust walk one girl to another does nobody wear a bra on this campus ,36,0,74,0,9 11
 it s like playing chess with a pigeon no matter if you win or lose at the end of the day the pigeon just shits on the board an impassioned rant about homophobes,0,3,166,0.09090909090909091,9 17
student 1 i got 57 right and 8 wrong how is that a b student 2 well mathematically 5 minutes later student 2 wait what s 5 4 see more,0,-2,157,-0.06666666666666667,9 17
 a dinner table full of freshmen plague sufferers ,1,-5,53,-0.625,9 16
chinese man to indian man buddha you mean mahatma buddha wait it s siddarth right ,0,0,86,0,9 17
overheard in cis 120 i ll endorse you on linkedin if you endorse me back ,23,4,75,0.26666666666666666,9 16
,14,0,0,0,9 16
engineering prof we ll study theory this week and then the applications pay now win later kid next to me that s what she said ,4,3,134,0.12,9 17
loudly said by somebody upset over the changes to mark s cafe ew what the fuck this is not acceptable to me they ve literally replaced humans with machines ,3,-7,162,-0.2413793103448276,8 28
cis professor after putting a trick question on the quiz you don t need to be a sadist to be a professor but it helps ,7,2,122,0.08,9 12
 ,28,0,3,0,9 14
 have you tried being sober no that s gross ,13,-3,48,-0.3333333333333333,9 15
 i wear sweaters i probably look like i never think about sex wharton gorl,20,2,77,0.14285714285714285,9 14
 where s your tie i don t have one but you re in wharton i have a bow tie see more,11,0,98,0,9 15
 his height is 5 5 but his audacity is 6 7 ,59,0,44,0,9 14
 climate change is just a liberal hoax like systemic racism and stop signs ,0,-4,77,-0.3076923076923077,9 16
 i m asian so i know a lot of doctors andrew yang,3,0,50,0,9 12
water is too spicy overheard at kceh,26,0,38,0,9 7
 on the phone don t tell me you re sick you ve been playing cricket all weekend ,0,-2,84,-0.11764705882352941,9 15
 i was in my lab and i got confused and starting writing ocaml code in matlab confused cis 120 student,16,-4,104,-0.2,9 12
well it seems that staff members and students assist to free rats and mice that are caught in traps at the vet school please of you feel that way take them home with you ,0,1,173,0.029411764705882353,9 15
 oatmeal is my weakness but also my strength ,79,0,45,0,10 9
 i have a new motto get head make bread feel dead m t snek at 6am,23,-3,71,-0.1875,10 9
 i m gay now because rajiv just fucked me ,45,-4,42,-0.4444444444444444,10 9
 i hate ethics premed,34,-3,23,-0.75,10 9
 i wish i had gone to harvard it d be easier ,17,1,46,0.09090909090909091,10 6
 dogs are worse than mosquitoes ,17,-3,32,-0.6,10 9
 babies really are little people aren t they ,0,0,47,0,10 9
orgo students doing work oh that reaction is so cute ,69,2,59,0.2,10 3
two people walking out of psych person a i did well on psych midterm well not good but well considering i didn t study for psych bc of my arrogance that i got a 5 on the ap i got an 82 person b oh i got a 79 person a yo let s study together see more,12,-3,258,-0.05172413793103448,10 9
 guys i don t know how to factor practically done girl at cis 160 office hours,9,0,86,0,9 30
freshman frustrated with her love life why do ex boyfriends exist they re so useless ,3,-1,89,-0.06666666666666667,10 9
overheard on chestnut i literally studied for bio for 20 straight hours i dream about the krebs cycle ,46,2,106,0.1111111111111111,10 6
 overheard in the radian guy 1 i m still waiting for someone to tag me in the non fuckboy athletes penn crushes post guy 2 but you are a fuckboy athlete ,3,-1,163,-0.03225806451612903,10 9
overheard in the quad dude have you ever been attracted to your own code cis 120 freshman,17,1,96,0.058823529411764705,10 6
person 1 are you guys doing anything fun this weekend person 2 gonna try to get caught up on sleep person 3 i tried to do that last night but ended up making a pie,83,4,166,0.11428571428571428,10 5
 i think drunk me is straight ,8,-1,33,-0.16666666666666666,10 4
overheard at stouffer college i am mad i can t find my favorite raincoat but actually i lost my favorite forest green patagonia raincoat size l it s also the only raincoat i own because fgliprobs if you saw it at commons the grocery store or the psych building please return it to me i ll buy you food from houston hall with my dining bucks thanks ,0,1,373,0.014925373134328358,10 9
 it s an ivy league school but their tradition is throwing bread espn on a lounge tv in the quad,3,0,102,0,10 7
1 5 hrs before mktg 101 midterm roommate 1 to roommate 2 alright what are the four factors of authenticity in marketing roommate 2 uhhh brand roommate 1 bruh that s the title of the lecture slides roommate 3 dude drop mktg roommate 4 boom roasted see more,44,-1,269,-0.020833333333333332,10 7
 i need to be tucked in because i m baby ,53,0,43,0,10 6
van pelt student correcting their math 114e exam fuck fuck fuck ,8,-12,75,-1.0909090909090908,10 6
 i feel like i have the work ethic of a legacy kid rn ,23,2,54,0.15384615384615385,10 7
 bro why buy paper when you can steal it from huntsman ,94,-2,55,-0.18181818181818182,10 4
wharton professor explaining marginal cost and average total cost think of it like the gpa of this class if we added an english major here it would lower the average ,27,2,176,0.06666666666666667,10 6
 bro what frat did you go to vp ,54,0,36,0,10 6
wharton freshman in stommons who has been here for 5 weeks i m so stressed i have to apply to so many internships tonight ,2,-2,125,-0.08333333333333333,10 7
wharton professor explaining marginal cost and average total cost think of it like the gpa of this class if we added an english major here it would lower the average ,27,2,176,0.06666666666666667,10 6
excited freshman overheard in commons i really wanna do consulting coz i love giving advice ,55,6,96,0.4,9 21
 if you re not taking advantage of the system the system is taking advantage of you notalllegacies ,0,4,102,0.23529411764705882,10 7
 john jay was like really hot ,5,2,31,0.3333333333333333,10 5
overseen in the chem library,19,0,28,0,10 6
 if you go to heaven you re not living your life right dude in reference to the nutty religious protesters,3,0,107,0,10 7
 how old is the beef it s pretty young overheard on walnut,1,1,65,0.08333333333333333,10 6
 friend 1 to friend 2 dude what is up with the sass today bro friend 2 dude its sass mixed with depression it s a killer combo bro,1,3,137,0.10714285714285714,10 7
 dude everyone knows the higher the acceptance rate of a college the hotter the girls are ,6,1,91,0.0625,10 4
 a mother to her young child i need to figure out how much money to donate to penn to ensure that you all get in easily because you don t know how important it is to come to penn ,14,5,185,0.1282051282051282,10 6
 now i want to work on a homework problem to make your lives less miserable engineering professor,2,-4,98,-0.23529411764705882,10 7
overheard at hill dining a security guard called mert on me so i just ran away ,31,0,82,0,10 5
girl in hill does anyone actually read the daily pennsylvanian her friend yeah i read it like every week girl in hill oh do they write it every day or once a week ,2,4,169,0.12121212121212122,10 6
 the opportunity cost of dying is less than being merted ,30,-1,57,-0.1,10 5
 i ve been watching so much survivor lately really helping me process what s important in life ,19,6,96,0.35294117647058826,10 5
 i got turned down for a caps appointment ,9,0,42,0,10 1
 overheard at dim sum house is dim sum japanese ,18,0,51,0,10 2
speaking of a group project 6 weeks into the semester i had to literally facebook stalk my teammates to figure out what their names are ,0,0,140,0,10 6
overheard at huntsman can you go out tonight obviously not i have coding to do ,54,0,86,0,10 2
overseen at vp oxocarbonium chick ion latenightchem251 cr so won min,14,3,73,0.2727272727272727,10 3
 at 1920 commons god created chickens so we could eat them ,0,1,62,0.09090909090909091,10 5
overseen at pottruck grindneverstops,17,0,37,0,9 30
student i got friendzoned by a girl for 2 years and now i ve been dating her for 3 lonely wharton freshman dude that s such a successful investment that s a return on investment of 150 ,54,1,190,0.02702702702702703,9 29
 panera discrimination is the essence of good marketing ,3,3,59,0.375,10 5
overheard on locust should i book a gsr to break up with my boyfriend ,65,0,73,0,10 2
freshman complaining about writing two pages for writing seminar when i m ceo of goldman sachs i m having my interns write everything for me ,21,-2,144,-0.08,10 3
 what s that one korean band bst a cis120 nerd,65,0,50,0,10 2
excited snek wannabe i just got an interview for ms fixed income clearly an engineer fixed income is that like salary ,10,6,128,0.2857142857142857,10 4
old woman waiting outside of van pelt there s all this riff raff walking around look at her she looks like she went to a public university ,0,2,143,0.07407407407407407,10 5
girl trying to finish homework i can t do algebra friend that s not something that can be fixed tonight girl that can t be fixed ever,23,1,136,0.037037037037037035,10 3
locust walk i heard that you can change your sexuality when you re on high on drugs ,0,0,87,0,10 4
 sitting with friends outside of rodin looks at dog who s the prettiest princess looks up it s me i m the prettiest princess ,4,0,134,0,10 4
 wait i can t believe his name is actually dean i ,5,0,51,0,10 4
in platt i don t get tipsy until at least 10 shots ,29,0,54,0,10 3
guy studying for cis i don t wanna do this anymore i wanna go to culinary school ,131,0,85,0,9 30
 meam professor during class nothing is ever always anything ,1,0,65,0,10 4
want to try my seafoods find me at galaxy west ,0,1,47,0.1,10 4
 big pharma is good i study health care management let me tell you why saitej guttikonda also premed,11,6,103,0.3333333333333333,10 4
overheard at hunstman did you guys already appropriate this gsr ,8,2,67,0.2,10 2
 ugh my head hurts from studying for this midterm i need to take a break opens handshake ,51,-4,91,-0.23529411764705882,9 30
wharton prof to class is anyone here rich ,5,2,45,0.25,10 2
 john legend is performing rn at penn and we legends are stuck here studying ,49,-2,77,-0.14285714285714285,10 2
 i would expect a finance bro to break my heart to be honest i m not sure why i expected better from a white tech bro though ,1,4,128,0.14814814814814814,10 3
 isn t domus a frat ,96,0,20,0,9 30
 what is bio ohh byo overheard in harn,2,0,44,0,10 2
 i m so confused this passage started somewhere and ended in nazi ism ,1,-2,72,-0.15384615384615385,10 3
 i don t pay tuition for the professors i pay it for the pressure ,0,-3,68,-0.21428571428571427,10 2
right behind me 2 boys in conversation yeah objectively rhea just isn t that hot i am rhea fuck you,52,-3,107,-0.15,4 17
 girl passing by on locust i can t afford a new charger maybe i ll buy a new laptop instead ,30,0,96,0,9 26
no one math professor so what is the purpose of an atomic bomb,1,-2,65,-0.15384615384615385,10 1
 i would like to delete friends but i ve learned that that s called murder ,5,0,76,0,10 2
 i can only use plastic straws i m a gross girl van pelt 3rd floor,2,-2,71,-0.13333333333333333,10 1
professor trying to remember asian guy s name i want to say kevin but not sure if that s right ,21,1,96,0.05,10 2
 overheard in huntsman lounge the only reason i came to penn was for huntsman if i dropped it now i will literally transfer ,14,-1,127,-0.043478260869565216,9 30
overseen ben is packin heat,6,0,28,0,9 23
 is that for the john lennon show tonight ,0,0,43,0,10 2
 children they start out as pets overheard at kelly writers house,0,0,69,0,10 2
 i have no motivation for anything even sex what sex ,8,0,62,0,9 29
 in houston yoooo smurfs are b i g they re three apples tall,3,0,66,0,10 1
at commons is there any particular reason why penn is better than drexel ,10,2,76,0.15384615384615385,10 1
 talking about midterms i figured per problem 7 minutes of work and 1 minute of crying not sure where i want to fit the crying in yet ,4,-4,141,-0.14814814814814814,10 1
2 girls talking about their mono girl 1 look how thick my neck is now girl 2 wow so thicc so thicc ,2,4,110,0.18181818181818182,10 1
guy from texas seasonal depression isn t a thing back home there it s just regular depression ,10,0,98,0,9 30
 i wanted a hot boy summer but i really just fell in love instead ,6,3,68,0.21428571428571427,9 30
 yo your friend has been shitting here everyday i do not approve ,3,1,67,0.08333333333333333,10 1
philosophy professor both of their fathers wanted their children to go to wharton not to the college of arts and sciences ,0,0,126,0,10 1
girl calling someone on locust wtf is wrong with this school ,2,-6,64,-0.5454545454545454,9 30
freshman studying for econ i m going to econ scream so i get tired of screaming when i get my midterm results back ,0,-6,117,-0.2608695652173913,10 1
white girl distressed i got soy sauce on my quran ,11,-2,58,-0.2,9 30
late night discussion while studying for cis 160 person 1 you wanna be a thermostat not a thermometer person 2 so you wanna be the driveway not the shovel ,0,0,163,0,10 1
facilities staff outside men s bathroom in mcneil i swear he puts pubic hair in this sink every morning ,1,-2,108,-0.10526315789473684,9 30
 if you re not majoring in engineering nursing or finance you re basically in the college of arts and sciences tour guide on locust,32,0,138,0,9 26
 drexel chipotle is such an inferior good econ 001 student,7,1,61,0.1,9 28
 i ve given up i m just going to eat now sad freshman in pret,32,-2,64,-0.13333333333333333,9 26
 i don t know what you guys are planning to do next sunday but i m going to another church freshmen after nso,3,0,113,0,8 25
rich international ppe major at a wawa ma am can i get a subscription to the new york times cashier say whaaaaat ,4,2,120,0.09090909090909091,8 24
freshman talking to a friend at the toga party dude you draw with your penis what the fuck ,0,-3,96,-0.16666666666666666,8 26
guy with indian roommates what was that you were saying while i was in the bathroom i think hearing hindi really helps with bowel movement,1,2,141,0.08,8 25
overheard near the tampons would you like a copy of the dp dad moving in uh sorry i can t read ,34,1,102,0.047619047619047616,8 24
 can i get a martini overheard at a nso party,20,0,48,0,8 24
kid from vassar college people should not chase after money our penn boi that s the dumbest thing i have heard in my entire life ,43,0,132,0,7 1
 he felt a large jewish titty before nso freshman in front of the sig nu house,3,0,81,0,8 24
 this guy posted in the squirrel group that he was going to do a rain dance to make it a snow day ,0,0,98,0,8 23
 talking about fresh grocer shutdown due to the rodent infestation i guess it should be called grocer now since it s no longer fresh ,1,1,136,0.041666666666666664,8 20
 please stop it they re everywhere they re like gnats referring to a biker gang that was passing by ,4,2,106,0.10526315789473684,8 4
 are you thinking of going for an mba after you graduate confused english major i don t play basketball ,48,-2,108,-0.10526315789473684,6 22
,0,0,0,0,7 28
 it kind of makes me wish that i was buff and owned a leotard ,1,3,62,0.21428571428571427,7 23
 good i like it when people cheat intelligently cheating dumbly is dumb the presentation was nice and short so now we have plenty of time for grilling jean gallier,0,-1,173,-0.034482758620689655,7 22
 life is soup i am fork ,57,0,26,0,4 21
 i need to go to church a sinner at 10 02pm on monday,20,0,56,0,7 8
 i like my boys like i like my string beans cut someone who s expressing their preference for jewish bois ,12,5,109,0.25,7 3
 someone asked me where is upenn i said it s basically everywhere exasperated person by 30th street station,9,-2,111,-0.1111111111111111,5 28
person taking a wharton photo ok everyone say money ,2,0,56,0,6 11
 sometimes i wake up and i m happy ,18,3,35,0.375,6 23
 i gotta get some blond guy friends they re like novelty cards ,28,2,65,0.16666666666666666,6 6
overexposed the math department,1,0,33,0,6 23
 the virgin immanuel kant vs the chad thomas aquinas who is also a virgin but still ,23,0,84,0,5 17
overseen in the gambia econ002 you can t really escape ,107,-1,60,-0.1,6 19
 i wish my life was worse so i could find more problems to come up with business ideas whartonized seas guy,8,-4,111,-0.19047619047619047,6 20
person a what time period would you be person b the roaring 20s person c quietly i d be the great depression,11,3,114,0.13636363636363635,5 17
 finds a bottle cap under the table penn facebook intern i am so intelligent penn google intern no you are not at best you are mediocre ,21,4,142,0.15384615384615385,6 8
overheard at a food truck outside the chem building i am the michael cohen of this lab ,0,0,89,0,6 12
overheard at mcdonalds on a thursday night are you kidding me everytime i see you youve had like 3 margs and are living you best life youre doing great insert whatever name you want here ,3,9,193,0.2571428571428571,6 7
 higher than the sky dawg why don t you have a linkedin bro ,0,0,62,0,6 7
 it s not insider trading if i m not a registered insider wharton finance intern after getting access to a publicly listed company s financials ,8,0,148,0,6 5
 excuse me how do you make water little kid in leidy,0,-1,56,-0.09090909090909091,6 5
 when i take the septa i feel like i ll catch some death singapore subway mrt,27,0,81,0,6 3
gotta love those not so humble brags in the parent group,45,4,58,0.36363636363636365,5 14
iron man i love you 3000 cis boi i hate you 160 ,79,0,53,0,5 9
 i m realizing i ve never been to office hours how the heck do you hold office hours a summer session 1 ta,4,0,112,0,5 29
overheard in drl you can t get stds from watching hentai ,14,0,59,0,5 28
 during an interview phone call interviewer so we have your email here for penn state is that still up to date ,3,0,113,0,5 24
no one absolutely no one harnwell good morning it s time to get ready for graduation ,25,1,93,0.0625,5 20
 as a child my parents taught me kindness at wharton my professors untaught it to me ,37,2,89,0.125,5 17
 girl ranting at blaze all men are trash guys at the table look down at the floor uh except for you guys y all are compost ,50,0,134,0,5 8
overseen in princeton ,36,0,22,0,5 22
girl talking to vp security guard it s my last time leaving here can we take a selfie ,36,0,90,0,5 8
 graduated seniors reminiscing over midnight fried chicken and soju person 1 wait so your birthday was the first day of freshman year person 2 yeah person 1 what did you do get lit person 2 i cried ,21,-1,209,-0.02702702702702703,5 20
 chick fil a hates the gays that s why you can only eat it once a week a concerned friend,7,-4,95,-0.2,5 21
i am ready for the mumps senior on walnut walk,15,0,47,0,5 20
how do you pronounce apricot ,2,0,29,0,5 20
 communication what is that i thought she graduated from wharton disappointed family member,5,-2,96,-0.15384615384615385,5 19
 i realized my gpa sucks too much to get into another good school so i need to get as many degrees from penn as i can overwhelmed rising senior somehow enrolled in the college wharton and engineering,47,0,204,0,5 16
penn in prague who ordered the duck duck goose ,5,0,57,0,5 18
good morning it is my 55th reunion this weekend this group brings back my younger days good morning it is my 55th reunion this weekend this group brings back my younger days ,21,6,178,0.1875,5 18
me browsing through a friend s photo album awww your toddler is so cute friend which photo me pointing to the left half of the fourth one figure 4a friend you need to take some time off from research,1,5,208,0.1282051282051282,5 18
 ahhhhhhh omg did that come out of me a penn dental student in a gse restroom upon seeing a cockroach in the toilet as she s peeing ,9,0,141,0,5 16
 no pain no bain ,32,-4,18,-1,5 13
my 1 was food truck overseen in huntsman gsr ,23,0,48,0,5 12
one indian song at senior formal later why couldn t i be born brown a confused non brown senior,25,-2,104,-0.10526315789473684,5 15
big lasagna,1,1,11,0.5,5 16
,0,0,0,0,5 17
 if i were a guy i would fuck a grapefruit horny huntsman gal,33,-4,65,-0.3076923076923077,5 12
 i hate this place penn earth ,15,-3,35,-0.5,5 16
 ohio strengths methamphetamine knowledge weaknesses cold war awareness men an ohioan wannabe,12,-2,101,-0.16666666666666666,5 14
 spreads yolk over chicken i have united the family ,12,1,54,0.1111111111111111,5 16
kid wheeling a penn moving cart through second floor huntsman at 9 pm sorry just tryna find my dorm man ,8,-1,106,-0.05,5 12
newly graduating seniors taking pictures on locust these are like wedding pictures shall we take one making out after ,13,2,122,0.10526315789473684,5 15
,0,0,0,0,5 16
a young couple sitting at old deck tavern girl adjusting her spanx these are so itchy i need to buy new ones boy don t worry i will buy you new spanx if this aint love i dunno what is get yourself a man who buys you spanx ladies see more,3,-2,257,-0.0392156862745098,5 16
 i feel like my stomach is spilling out of my pants it s the worst thing in the world overhead at commons,0,-1,109,-0.045454545454545456,5 16
 i was trying to eat healthier but then i just stopped eating penn student reflecting on the year,48,-1,102,-0.05555555555555555,5 11
overseen grading exams at the bar,22,0,34,0,5 14
 does wawa accept apple pay ,5,0,29,0,5 15
a true new yorker so where is westchester other new yorker north original new yorker oh so it s in staten island ,35,2,123,0.09090909090909091,5 14
 yeah we pretty much deprecated the stwing quote wall in favor of overheard at penn ,2,4,86,0.26666666666666666,5 15
 i thought there were going to be people dumber than me at penn but i realized i m the dumb people overheard in my head,78,-3,121,-0.12,5 10
 shit who do i add for last hurrah oh wait who was that kid in my spanish class freshman year he said hola to me once on locust ,13,1,133,0.03571428571428571,5 13
 where is locust walk a senior,6,0,34,0,5 14
 what s your limit for uncomfortableness of movies you want to watch ,1,1,70,0.08333333333333333,5 15
 if you re wharton you don t rob the bank you are the bank overheard by rodin,3,-2,81,-0.11764705882352941,5 13
2 freshmen on locust last night was a hassle she passed out during the pre game wait she didn t even go to the game just game over ,8,0,141,0,5 13
 the social security card is just a fucking piece of paper scammed international student,26,-4,93,-0.2857142857142857,5 12
 it s a night to remember because i don t remember any of it ,4,0,61,0,5 14
 jimmmmmy buckets hill security guard edit hill security guard quiet tears see more,10,-2,93,-0.15384615384615385,5 12
 aight lets go to toronto and jump him it needs to be a good beating wawa employee responding in the only rational way to last night s loss,4,-1,146,-0.03571428571428571,5 13
 i m glad i walked out of those three weeks with no emotional pain just trauma ,0,-3,80,-0.1875,5 13
 i m upset i m sober and i m hungry ,0,-2,38,-0.2,5 13
a splash from the adjacent stall,2,-2,32,-0.3333333333333333,5 12
person a i m taking french next semester person b but that s a dying language person a no it s the language of love person b that s why it s dying ,33,-4,155,-0.12121212121212122,5 11
at vp should i ask my greatgrama for tinder plus for my birthday ,10,0,68,0,5 13
 she s in wharton she has to shower engineering kids can get away with it cuz they re hermits overheard in hill,64,0,113,0,5 9
 i went to the gym wtf how did i gain weight student stress eating during finals,23,-3,84,-0.1875,5 11
t 10 hours til final did we get a syllabus for this class ,13,0,59,0,5 10
walking into van pelt i had sex yesterday for 5 straight hours ,77,1,65,0.08333333333333333,5 5
 i need crack cocaine cis419 student looking for someone to take their exam,24,0,78,0,5 12
 some guy working on his finals paper because everything looks sexier in pdf ,12,0,81,0,5 10
what you re allergic to cocaine that sucks concerned friend,0,-6,63,-0.6,5 12
 my mom told me to pull an all nighter ,0,0,39,0,5 12
overheard 4 hours into stat 430 studying ohhhhhh it s math ,46,0,63,0,5 10
psa to all alexander lees shared with permission at hopes of this getting fixed,4,3,81,0.21428571428571427,5 12
from a stressed wharton mba i didn t come to fucking business school to work,30,-6,78,-0.4,5 7
